txn_amount,txn_amount_log,txn_hour,txn_day_of_week,txn_is_weekend,txn_is_night,amount_vs_user_avg_ratio,amount_vs_user_max_ratio,amount_round_number_flag,amount_just_below_limit_flag,vel_txn_count_1m,vel_txn_count_5m,vel_txn_count_1h,vel_txn_count_24h,vel_amount_sum_1h,vel_amount_sum_24h,geo_distance_from_last_txn_km,time_since_last_txn_seconds,geo_speed_kmh,geo_is_impossible_travel,device_is_new,device_is_rooted,device_is_emulator,receiver_is_blacklisted,receiver_is_new,sender_graph_risk_score,is_fraud
1672.81,7.4228577440103685,0,5,1,1,2.943333576313917,0.8065933112174046,0,0,0,1,6,14,5317.69,7956.74,0.5274414886948409,146.13,12.99383671594763,0,0,0,0,0,1,0.05,0
361.3,5.8924725979010315,0,5,1,1,0.25036648139433654,0.038677327464114016,0,0,0,0,7,22,15112.109999999999,31747.86,5.487253076210784,300.64,65.7068622750094,0,0,0,0,0,1,0.05,0
5088.7,8.534974168711324,0,5,1,1,4.174849336518109,1.1324655555728644,0,0,0,0,6,21,4872.68,25596.78,8.95467971445215,696.19,46.3046682256679,0,0,1,0,0,1,0.05,1
143.76,4.9750771986955415,0,5,1,1,0.10297622236146944,0.01538957264389989,0,0,1,1,8,23,15473.41,32109.16,3.20909098048314,2.9699999999999998,3889.807249070473,1,0,0,0,0,1,0.05,0
45.72,3.8441723385199715,0,5,1,1,0.04334306624701377,0.017902873387684138,0,0,1,1,7,13,6711.47,13712.92,2.4478687092838607,32.76,268.99656145976496,0,0,0,0,0,1,0.05,0
1406.84,7.249811893897251,0,5,1,1,1.380428161793621,0.2465774072951045,0,0,0,1,5,13,750.78,13248.73,5.007147515641049,162.47,110.94805844960777,0,0,0,0,0,1,0.05,0
652.61,6.482510843306352,0,5,1,1,0.16194202832218843,0.011785799358779988,0,0,0,0,3,18,1422.2,72538.18,9.415263369719575,1334.9,25.39137623117123,0,0,0,0,0,1,0.05,0
533.95,6.282173284584616,0,5,1,1,0.4630079256343109,0.20372461788518625,0,0,0,0,2,12,1624.0,13838.64,8.895172357299899,304.41,105.1956916207734,0,0,0,0,0,1,0.05,0
616.38,6.42548471763342,0,5,1,1,0.8038702254346902,0.26896073237887863,0,0,0,0,6,18,3246.73,13801.78,7.0217834210816115,440.3,57.41181084690847,0,0,0,0,0,1,0.05,0
2801.12,7.938131552532385,0,5,1,1,4.318051487590565,1.0194862387992343,0,0,0,2,6,18,2603.22,11676.6,1.6098123232948058,194.47,29.80060864843575,0,0,0,0,0,1,0.05,0
239.0,5.480638923341991,0,5,1,1,0.18421228939649867,0.11414434722805944,0,0,0,0,3,13,3092.1,16866.41,6.199690626262732,750.36,29.744237771930585,0,0,0,0,0,1,0.05,0
908.16,6.8125210962899585,0,5,1,1,0.6300911422409923,0.11205709462961044,0,0,0,1,9,17,16927.28,24502.36,2.186803103558776,141.34,55.69896117738498,0,0,0,0,0,1,0.05,0
4611.13,8.436445068329075,0,5,1,1,5.018082556188691,1.1471671169624689,0,0,1,1,9,18,10457.55,16540.25,7.012511290199189,15.35,1644.6280550304286,1,0,0,0,0,1,0.05,0
43.44,3.7941399647714293,0,5,1,1,0.036817330588763325,0.010552474511547234,0,0,0,0,7,23,10547.33,27137.22,3.0623731365438887,583.24,18.902241429871065,0,0,0,0,0,0,0.05,0
134.8,4.911183215124596,0,5,1,1,0.3332377458493608,0.1263876387638764,0,0,0,1,2,10,353.14,4045.16,5.184621446080821,274.5,67.995035358437,0,0,0,0,0,1,0.05,0
591.95,6.385110078410804,0,5,1,1,0.1307588922383652,0.009934448916256432,0,0,0,0,4,16,3537.99,72432.55,2.526941421091048,800.48,11.364417744263159,0,0,0,0,0,1,0.05,0
695.95,6.546713672175896,0,5,1,1,0.7797609329632724,0.20126377281008706,0,0,0,0,6,14,4524.78,12495.24,7.734880378773918,1509.38,18.44834923186083,0,0,0,0,0,1,0.05,0
943.15,6.850285051827587,0,5,1,1,0.35329429976956817,0.03841530893745003,0,0,0,1,9,19,14668.61,50722.159999999996,7.164228830444972,94.8,272.0593226751255,0,0,0,0,0,1,0.05,0
384.95,5.955707827395863,0,5,1,1,0.4123869901404516,0.1548396698469905,0,0,0,0,6,14,2936.78,13068.55,4.630475198024332,358.72,46.469978570716975,0,0,0,0,0,1,0.05,0
1041.76,6.949626323057443,0,5,1,1,0.7815476257459986,0.16531097365522976,0,0,0,0,2,14,2094.73,18661.23,8.253691179996553,1369.6,21.694865835271315,0,0,0,0,0,1,0.05,0
185.82,5.230145586444703,0,5,1,1,0.07183050135489132,0.007644881237333614,0,0,0,1,5,18,7112.05,46564.62,8.903088141644625,144.6,221.6536466799492,0,0,0,0,0,1,0.05,0
720.6,6.581470968748414,0,5,1,1,0.4727303441087884,0.12710160367441106,0,0,0,1,3,16,6046.19,24389.38,7.41471924111816,275.47,96.89980494436917,0,0,0,0,0,0,0.05,0
153.62,5.0409704938923285,0,5,1,1,0.02821764914580628,0.0016632199405368017,0,0,0,0,8,20,99839.90999999999,108882.20999999999,6.842518030748996,428.44,57.49478319180373,0,0,0,0,0,1,0.05,0
883.23,6.784717209791913,0,5,1,1,0.8619538044860056,0.2317836129932976,0,0,0,0,7,19,8986.25,19468.99,9.345426205908419,588.77,57.1420662419456,0,0,0,0,0,0,0.05,0
1200.28,7.091142933958089,0,5,1,1,1.1019335340220648,0.49861873288994313,0,0,1,1,3,10,3478.7400000000002,10892.49,2.088361815757687,43.04,174.6771035485054,0,0,0,0,0,1,0.05,0
231.88,5.450523299437368,0,5,1,1,0.21926120445341393,0.06651311015050641,0,0,0,0,3,14,3595.66,14805.72,8.522987967968037,690.76,44.41883821397436,0,0,0,0,0,1,0.05,0
293.28,5.684531695064064,0,5,1,1,0.26449302047337825,0.0996869487187331,0,0,0,0,4,12,4853.110000000001,13306.06,2.3511858142161044,1724.11,4.909355511642515,0,0,0,0,0,1,0.05,0
308.44,5.734764212264929,0,5,1,1,0.3462705803040926,0.11912237812201895,0,0,0,1,3,20,5602.93,17814.97,9.403333429454127,135.5,249.83026085634583,0,0,0,0,0,1,0.05,0
1047.28,6.954906004768469,0,5,1,1,0.5555289488919672,0.10512748444087533,0,0,0,2,8,21,7139.96,39589.08,3.0929202982263053,67.92,163.93570485298437,0,0,0,0,0,1,0.05,0
114.92,4.752900298012427,0,5,1,1,0.08569081320829118,0.025114788921694397,0,0,0,0,8,17,7698.44,22798.71,5.72698368855594,663.88,31.05552400855785,0,0,0,0,0,0,0.05,0
139.58,4.94577672174776,0,5,1,1,0.11636575847102162,0.041217447282241186,0,0,0,0,5,16,6293.57,19191.9,6.103988472984793,599.76,36.638586272417726,0,0,0,0,0,1,0.05,0
473.72,6.162725156542511,0,5,1,1,0.46552169738731203,0.12431703310257232,0,0,1,1,8,20,9869.48,20352.22,10.305765629796571,8.41,4411.504906928378,1,0,0,0,0,1,0.05,0
355.02,5.874986909049287,0,5,1,1,0.10712231362384657,0.014265273329339282,0,0,0,0,2,11,27415.89,36455.71,1.4130148827153042,1656.18,3.071437632247156,0,0,0,0,0,1,0.05,0
494.94,6.206454951665805,0,5,1,1,0.4927138031049124,0.19366122784364365,0,0,0,0,6,17,5124.53,17076.81,11.343651447767048,1201.65,33.98422603250644,0,0,0,0,0,1,0.05,0
816.32,6.706030695041227,0,5,1,1,0.11591088335599438,0.008689546698436367,0,0,0,2,6,16,7694.82,112682.43,8.169272329923997,227.08,129.5110991180482,0,0,0,0,0,1,0.05,0
448.58,6.1083138136042745,0,5,1,1,0.3985415182212492,0.0903291542993842,0,0,0,0,7,20,7292.400000000001,22511.08,7.345248718847212,477.2,55.41260559063277,0,0,0,0,0,1,0.05,0
778.54,6.6587040021267425,0,5,1,1,0.6226335437504761,0.10190700955926336,0,0,0,0,6,19,11914.93,23757.57,8.131423867207266,350.98,83.40397151389297,0,0,0,0,0,1,0.05,0
734.66,6.600768055472351,0,5,1,1,0.7814241417070942,0.18258727858813353,0,0,0,0,8,21,5102.96,19743.26,2.2899399633436577,401.26,20.54474372735176,0,0,0,0,0,1,0.05,0
934.56,6.841145280482693,0,5,1,1,0.08274175713861912,0.006837098605043428,0,0,0,1,4,13,138173.71,146833.72,6.205470039177558,256.5,87.09431633933416,0,0,0,0,0,1,0.05,0
593.29,6.387367415712454,0,5,1,1,0.15396610740835487,0.011116421984467476,0,0,0,0,5,19,4757.58,73214.23,5.855233917544326,515.23,40.91151932760044,0,0,0,0,0,1,0.05,0
357.02,5.880588850762045,0,5,1,1,0.053713805705831834,0.00593058153154253,0,0,0,1,4,12,66228.97,79760.5,4.563374426725027,187.57,87.58409093250573,0,0,0,0,0,1,0.05,0
52.54,3.9804290380922063,0,5,1,1,0.03916321609463574,0.009559871103679294,0,0,0,0,3,12,3690.52,16098.78,7.824115205049907,1057.64,26.63176008677779,0,0,0,0,0,1,0.05,0
1505.32,7.317424869188173,0,5,1,1,1.6186853653267324,0.5178188122626451,0,0,0,0,4,11,4859.36,10229.61,5.092230905112614,1203.95,15.226571916113967,0,0,0,0,0,1,0.05,0
1049.27,6.956802552953154,0,5,1,1,0.3996978467581762,0.053104712855372195,0,0,0,0,2,15,2641.8599999999997,39377.369999999995,3.8573655720394675,1807.24,7.683825092042055,0,0,0,0,0,1,0.05,0
438.49,6.08561496373782,0,5,1,1,0.10811992030134954,0.009279100112028907,0,0,0,0,6,16,7984.69,64889.43,4.433502183779596,869.0,18.36663735512836,0,0,0,0,0,1,0.05,0
629.6,6.446671747110961,0,5,1,1,0.565561206881064,0.1365391997189409,0,0,1,2,10,19,15068.68,21151.38,10.46947310937778,54.85,687.1486452827713,0,0,0,0,0,1,0.05,0
1390.46,7.238108834595173,0,5,1,1,0.9315990330655147,0.36684501572426603,0,0,0,0,6,15,7591.82,22388.28,1.567652589046612,770.19,7.32747675322687,0,0,0,0,0,1,0.05,0
4391.34,8.387617393672151,0,5,1,1,1.3456731684384788,0.1312852310318591,0,0,0,0,5,17,3226.38,55476.159999999996,2.2657790015246926,462.79,17.625282321331255,0,0,0,0,0,1,0.05,0
1877.48,7.538218218164692,0,5,1,1,6.926820269696914,1.7088506207448937,0,0,0,1,4,14,1945.23,3794.63,8.629646348921254,228.14,136.17395834188005,0,0,0,0,0,1,0.05,0
83.25,4.433788569232471,0,5,1,1,0.09040906869556052,0.023664484512198936,0,0,0,0,2,17,4817.7,15653.85,4.463558653107697,946.79,16.971885160582293,0,0,0,0,0,1,0.05,0
1270.37,7.147850338188052,0,5,1,1,0.2847044519520974,0.012113361389369758,0,0,0,0,6,31,111012.56,138324.04,2.1406904082191813,1471.02,5.238871986505318,0,0,0,0,0,1,0.05,0
792.5,6.676453539966464,0,5,1,1,0.7240905888661004,0.28135961486572847,0,0,0,1,6,19,7306.62,20795.05,6.383992215186024,133.52,172.12681227284065,0,0,0,0,0,1,0.05,0
483.6,6.183323808382426,0,5,1,1,0.4573191737129286,0.11797308769430433,0,0,0,0,4,21,2791.2200000000003,22206.81,3.99308756844079,662.36,21.702873431950668,0,0,0,0,0,1,0.05,0
126.02,4.844344554374829,0,5,1,1,0.016616102372452486,0.0011212544810808103,0,0,0,0,7,17,119561.8,128931.56,8.934617639836349,643.18,50.00874328090248,0,0,0,0,0,1,0.05,0
184.06,5.220680096820884,0,5,1,1,0.04987567662482088,0.0034487158564295434,0,0,1,1,6,20,5350.87,73807.51999999999,6.177975272578192,21.79,1020.6843038678977,1,0,0,0,0,1,0.05,0
1254.64,7.135400681739754,0,5,1,1,0.21584929499392183,0.025856406923097056,0,0,0,2,9,15,33893.67,87188.61,6.518308099958635,80.71,290.74351579545396,0,0,0,0,0,1,0.05,0
670.31,6.509231027303291,0,5,1,1,0.4415518970540041,0.1181571080055843,0,0,0,1,6,20,9337.0,30361.55,7.705326477727321,166.8,166.3020103106616,0,0,0,0,0,1,0.05,0
1031.42,6.939660839993121,0,5,1,1,1.0058038522236181,0.2334850028296548,0,0,0,1,3,6,852.98,6152.81,6.268313763493748,189.68,118.96841811776409,0,0,0,0,0,1,0.05,0
583.17,6.37019203635845,0,5,1,1,0.44255331185256286,0.14475460945024177,0,0,0,0,6,22,3715.26,28990.27,2.5847961782320916,371.22,25.066715806356147,0,0,0,0,0,1,0.05,0
736.03,6.6026285969239815,0,5,1,1,0.8240744752264434,0.29555639435895786,0,0,0,0,6,23,2882.95,20542.670000000002,5.176240301687947,1200.6,15.520960424851415,0,0,0,0,0,1,0.05,0
70.9,4.275276264727001,0,5,1,1,0.09480648134012773,0.03503829997529034,0,0,0,1,7,12,5702.43,8974.07,5.269371019723074,234.5,80.89439518551416,0,0,0,0,0,1,0.05,0
1315.02,7.1823673093381695,0,5,1,1,1.257065416409914,0.4469801258323391,0,0,1,1,5,13,5146.39,13599.34,3.6103766681898546,45.25,287.2343868615133,0,0,0,0,0,1,0.05,0
86.9,4.476199804691132,0,5,1,1,0.07942885301668298,0.025028297240551025,0,0,0,1,5,23,9975.960000000001,25163.4,1.4047868916265915,95.86,52.756444918169514,0,0,0,0,0,1,0.05,0
241.29,5.490135355819337,0,5,1,1,0.14484019196772924,0.06597111149388518,0,0,0,0,2,14,3456.16,23322.670000000002,10.252683865760048,2929.2,12.600594673199568,0,0,0,0,0,1,0.05,0
433.23,6.073574347641472,0,5,1,1,0.24460079627139478,0.04776152641089046,0,0,0,0,2,12,1407.1999999999998,21254.06,5.858245426925404,899.55,23.44470405973148,0,0,0,0,0,1,0.05,0
655.1,6.4863132163508315,0,5,1,1,0.196964964296154,0.019585127739817663,0,0,1,1,6,18,7617.72,59867.5,7.7219619095844,18.31,1518.2448320318865,1,0,0,0,0,1,0.05,0
898.96,6.8023503178921825,0,5,1,1,0.9035091686642245,0.3262704790110552,0,0,0,0,4,16,4044.89,15919.44,6.158085557222925,514.64,43.076923686465356,0,0,0,0,0,1,0.05,0
1657.62,7.413741210306876,0,5,1,1,1.2520376465859258,0.3640376595226016,0,0,0,0,7,23,5992.17,30450.57,7.283438664241245,344.77,76.05180030532959,0,0,0,0,0,1,0.05,0
381.7,5.947251392431657,0,5,1,1,0.36227355717236503,0.12514138648918904,0,0,0,2,4,19,2434.32,20018.85,1.9511818388388695,102.54,68.502580649697,0,0,0,0,0,1,0.05,0
1838.81,7.517417584401695,0,5,1,1,2.4507736187706213,0.9422643327115829,0,0,0,0,5,18,4207.67,13505.36,9.116281045022996,972.28,33.75428041519191,0,0,0,0,0,1,0.05,0
667.53,6.505081272124453,0,5,1,1,0.9224625072118127,0.28790218235141896,0,0,0,0,4,12,3113.31,8683.67,5.362142753211942,1029.08,18.758224736233327,0,0,0,0,0,1,0.05,0
1238.56,7.122511756919254,0,5,1,1,0.9957190576299255,0.527940938269921,0,0,0,0,3,8,2837.39,9951.08,5.698014001815349,1563.64,13.118652891033266,0,0,0,0,0,1,0.05,0
1130.24,7.03106965519606,0,5,1,1,0.5490667967953938,0.05673659179863489,0,0,0,0,9,20,27802.550000000003,41169.49,4.41426621350783,454.1,34.995283789095325,0,0,0,0,0,1,0.05,0
3562.66,8.178543385611249,0,5,1,1,1.596707978774261,0.3017323954994135,0,0,0,0,4,12,16035.8,26775.04,2.565475437255251,325.56,28.368692634595476,0,0,0,0,0,1,0.05,0
26579.47,10.187932014578925,0,5,1,1,32.28521442117861,14.580871139393274,0,0,0,0,1,15,129.03,12349.06,1747.0462967267267,2228.01,2822.8628543930304,1,0,0,0,0,1,0.05,1
1337.16,7.199050815003753,0,5,1,1,1.3744964787239373,0.29322205239648,0,0,0,0,2,16,500.9,15565.38,5.721277975299545,2030.83,10.141962011137498,0,0,0,0,0,1,0.05,0
515.85,6.247752697014493,0,5,1,1,0.22643463270489694,0.020232815638395636,0,0,0,0,7,22,27559.93,50119.1,1724.703807187615,1341.92,4626.903023932436,1,0,0,0,0,1,0.05,0
212.77,5.364900670691189,0,5,1,1,0.4134921121357852,0.19432469952142623,0,0,0,0,2,13,1877.64,6689.39,9.359777002913363,1057.9,31.851022979949054,0,0,0,0,0,1,0.05,0
317.44,5.763434074220378,0,5,1,1,0.6136596493262966,0.22657131029363484,0,0,0,0,3,14,2172.69,7242.06,6.667830684930174,1911.09,12.560470969838484,0,0,0,0,0,1,0.05,0
28.17,3.37314078387963,0,5,1,1,0.02946237856754963,0.007809359588158161,0,0,0,0,4,13,1727.4,12429.75,5.523134359808017,561.6,35.404707434666776,0,0,0,0,0,1,0.05,0
509.18,6.234763604625756,0,5,1,1,0.5833143405650559,0.1727521323444593,0,0,0,0,3,19,1120.46,16585.260000000002,10.793489228890097,375.28,103.54018659135673,0,0,0,0,0,1,0.05,0
194.68,5.276480671938862,0,5,1,1,0.08096591263544572,0.00918023015649963,0,0,0,0,2,15,703.86,36067.03,5.060942417512393,1548.66,11.764617606863105,0,0,0,0,0,1,0.05,0
86163.33,11.364011565906416,0,5,1,1,12.511715959012344,0.6121633347232466,0,0,0,0,8,23,4666.82,158392.07,2.11974423999376,409.87,18.618291809543358,0,0,0,0,1,1,0.9,1
1690.23,7.433211353842274,0,5,1,1,0.31308944747160883,0.028699971422793406,0,0,0,0,5,13,61076.71,70181.19,1.434594549054246,1543.11,3.3468387714390326,0,0,0,0,0,1,0.05,0
119.05,4.7879083226672625,0,5,1,1,0.09581915653386577,0.03132828782551946,0,0,0,1,2,15,2801.5299999999997,18636.67,7.589081648828665,235.98,115.7754637502466,0,0,0,0,0,1,0.05,0
685.32,6.53134399126471,0,5,1,1,0.8852642128930633,0.4723347944752295,0,0,0,0,5,17,3779.45,13160.41,8.241795534150699,830.88,35.70968602318327,0,0,0,0,0,1,0.05,0
466.67,6.147762918992699,0,5,1,1,0.5536270077662582,0.17400658485929804,0,0,0,0,3,14,1181.23,11801.05,9.839692798916662,1978.85,17.900747442251806,0,0,0,0,0,0,0.05,0
678.28,6.521033413691108,0,5,1,1,0.853990727071851,0.335893588467462,0,0,0,0,5,16,5780.14,12707.960000000001,7.693126323409202,953.97,29.03157831406976,0,0,0,0,0,1,0.05,0
563.84,6.336542505201051,0,5,1,1,0.09148960177499253,0.009366139406041512,0,0,0,2,5,13,66585.99,80117.52,5.176404227921849,62.13,299.93650765360786,0,0,0,0,0,1,0.05,0
1658.75,7.414422267599269,0,5,1,1,1.5109184966092573,0.5751879438526409,0,0,0,0,2,14,2995.28,15369.79,1.7033796954227325,1430.01,4.288198616458512,0,0,0,0,0,1,0.05,0
2661.15,7.886889345977601,0,5,1,1,3.6572822154625837,1.101195895059174,0,0,0,0,8,21,6392.25,15280.24,5.92309026174809,729.94,29.21216119447232,0,0,0,0,0,1,0.05,0
1219.97,7.107400903784287,0,5,1,1,0.7651913025297931,0.18450400474277695,0,0,0,0,5,21,5188.87,33481.0,6.914192201153157,1489.16,16.71485396072374,0,0,0,0,0,1,0.05,0
185.36,5.227680286948596,0,5,1,1,0.17978805102568288,0.021947185145629808,0,0,0,0,3,17,694.6899999999999,17526.86,11.70401935582153,857.3,49.14787085146099,0,0,0,0,0,1,0.05,0
645.93,6.472238096993975,0,5,1,1,1.013412018369803,0.48171736682352756,0,0,0,0,1,14,185.01,8923.34,1.319047055827529,1907.89,2.488911520569374,0,0,0,0,0,1,0.05,0
999.58,6.908335110847146,0,5,1,1,1.107874757550568,0.35102295952409385,0,0,0,0,6,20,3094.7599999999998,18045.0,3.6366240771555245,590.65,22.16515140567153,0,0,0,0,0,1,0.05,0
141.46,4.959061258550208,0,5,1,1,0.01290314826580243,0.0018385406255613033,0,0,0,0,2,17,2741.65,186374.67,5.326010927844753,1663.78,11.52414342054906,0,0,0,0,0,1,0.05,0
52.31,3.9761239308346696,0,5,1,1,0.046078524641572326,0.01813900909897914,0,0,1,1,3,15,4654.03,17028.54,6.272300260418132,11.95,1889.5632583686424,1,0,0,0,0,1,0.05,0
318.61,5.767101502514015,0,5,1,1,0.2586699940858372,0.05910671153639234,0,0,0,0,4,13,7457.18,16012.41,1.7142738413910483,1089.34,5.665252197668106,0,0,0,0,0,1,0.05,0
130.22,4.876875303916732,0,5,1,1,0.051538292571433095,0.006590577933255089,0,0,0,1,3,16,3691.1299999999997,40426.64,9.506915325841947,74.11,461.8121059645258,0,0,0,0,0,1,0.05,0
1513.41,7.322781203148536,0,5,1,1,3.0029962299093853,1.0801892852554495,0,0,1,1,4,15,2490.13,7559.5,4.070634767068278,31.06,471.8057038456472,0,0,0,0,0,1,0.05,0
2090.01,7.645402481817963,0,5,1,1,1.3333783461562285,0.188846882957057,0,0,0,0,6,24,4896.39,37618.909999999996,1.9270309417010405,853.81,8.125123142295998,0,0,0,0,0,1,0.05,0
1124.17,7.025689414333498,0,5,1,1,0.194724904974456,0.017985643739078655,0,0,0,0,9,16,6687.45,92369.9,5.907067133266024,1656.46,12.837884210761313,0,0,0,0,0,1,0.05,0
2164.18,7.680258777858177,0,5,1,1,2.0840700827443754,0.8455909071373033,0,0,0,0,4,12,5456.94,12461.27,3.5507942650354978,774.42,16.506365220588044,0,0,0,0,0,1,0.05,0
264.17,5.580371129740966,0,5,1,1,0.3425903274619182,0.14601319905815766,0,0,0,0,10,22,7395.45,16964.11,6.163428326737421,628.92,35.28007055945862,0,0,0,0,0,1,0.05,0
1336.4,7.198482709619879,0,5,1,1,1.1504222208570571,0.4576555597411048,0,0,0,0,6,22,5901.58,25556.53,8.531432429273298,550.35,55.806589888950434,0,0,0,0,0,1,0.05,0
176.63,5.179702735211794,0,5,1,1,0.16084942077128636,0.051408247788743915,0,0,0,1,5,18,8836.0,19765.94,3.3058600121809874,219.75,54.157433646650986,0,0,0,0,0,1,0.05,0
790.06,6.6733738182411235,0,5,1,1,0.08967614214892589,0.005668486184293602,0,0,0,0,2,17,1571.57,149772.5,5.940182882725028,3280.86,6.518003931228429,0,0,0,0,0,1,0.05,0
276.62,5.626253272146963,0,5,1,1,0.21481489151312144,0.07833043084285492,0,0,0,0,5,12,4975.97,15452.56,3.0535873530217037,666.44,16.494979999517035,0,0,0,0,0,1,0.05,0
468.02,6.150645411460294,0,5,1,1,0.4655195779668456,0.19135113477004093,0,0,0,0,7,16,7943.93,16085.94,2.068289746455614,1188.46,6.26511879847888,0,0,0,0,0,1,0.05,0
338.87,5.828563191553507,0,5,1,1,0.3876061002531361,0.1101847847646051,0,0,0,0,3,13,3345.43,11365.43,2.8106557675264123,442.75,22.853440458712782,0,0,0,0,0,1,0.05,0
62.01,4.143293443953964,0,5,1,1,0.06332209129721586,0.022698986763500056,0,0,0,0,4,11,5198.54,10772.07,10.097502125081322,1086.54,33.45574728062727,0,0,0,0,0,1,0.05,0
835.07,6.728712341636785,0,5,1,1,0.9596700197361537,0.35224765785488615,0,0,0,0,3,19,4092.99,16533.11,11.404107829551025,2228.51,18.422528140499114,0,0,0,0,0,1,0.05,0
2664.59,7.888180700464886,0,5,1,1,2.2788729231065568,0.9124995719324681,0,0,1,1,7,23,7237.9800000000005,26892.93,4.501508431901896,9.95,1628.6864678238016,1,0,0,0,0,0,0.05,0
410.84,6.020634924407762,0,5,1,1,0.07307077931389429,0.00549620640820958,0,0,0,0,3,16,3857.87,89959.90000000001,6.768157983395353,691.74,35.22330462344706,0,0,0,0,0,1,0.05,0
272.14,5.609984484250279,0,5,1,1,0.1858172867829743,0.05306621479590742,0,0,0,0,6,23,7764.42,33684.81,3.7833554749347273,538.44,25.295445564529043,0,0,0,0,0,1,0.05,0
56.34,4.048998460455224,0,5,1,1,0.04740539567926246,0.02045135271504957,0,0,0,0,6,13,6272.91,15450.14,3.0033669660549993,810.54,13.339404690450808,0,0,0,0,0,1,0.05,0
148.91,5.010035114024223,0,5,1,1,0.13878081530852407,0.042190829140033546,0,0,0,0,2,13,2892.8199999999997,13948.83,2.6261183387726423,929.38,10.172400976545129,0,0,0,0,0,1,0.05,0
375.56,5.931077397092887,0,5,1,1,0.36149057421022385,0.12820460302179984,0,0,0,0,5,17,5595.34,17661.65,7.762444805831046,2067.6,13.515574241145174,0,0,0,0,0,1,0.05,0
76.14,4.345621952780082,0,5,1,1,0.07273412088373227,0.01334508813471984,0,0,0,1,5,14,2127.95,14655.57,6.481451795663551,158.87,146.86993431351914,0,0,0,0,0,1,0.05,0
1223.88,7.11059815899684,0,5,1,1,1.484377787334554,0.39276396229866467,0,0,0,0,7,24,4839.7,19788.17,2.6855129187471007,562.24,17.19523069772617,0,0,0,0,0,1,0.05,0
472.29,6.159708308440529,0,5,1,1,0.4123607312912973,0.10123638327881643,0,0,0,0,4,14,2256.36,16034.65,7.5890321210374525,591.6,46.18072284606969,0,0,0,0,0,1,0.05,0
899.02,6.802416985299623,0,5,1,1,0.7492640873516367,0.2659263882438896,0,0,0,0,4,15,3765.33,17998.06,7.888164423020969,886.93,32.01762475378609,0,0,0,0,0,1,0.05,0
571.09,6.349296321660083,0,5,1,1,0.5054743717970279,0.11195011457886143,0,0,0,0,11,24,9412.9,27115.44,5.337158488782633,1116.32,17.211705030472874,0,0,0,0,0,1,0.05,0
463.43,6.140810847220484,0,5,1,1,0.23816822767079715,0.029482136597661048,0,0,0,0,3,20,17937.37,38916.19,4.045357103122482,526.38,27.66686722755602,0,0,0,0,0,1,0.05,0
223.32,5.413073603846225,0,5,1,1,0.033946518374016695,0.0034234201365229045,0,0,0,0,2,12,3720.6499999999996,78943.0,6.567633384929973,1617.44,14.617840652975012,0,0,0,0,0,1,0.05,0
238.39,5.478094021157034,0,5,1,1,0.28442384058552195,0.12339921112295922,0,0,0,0,7,18,6514.17,15086.71,1.3203076252465649,334.18,14.223195436254814,0,0,0,0,0,1,0.05,0
509.25,6.234900801689954,0,5,1,1,0.07280809867302382,0.00449127343587048,0,0,0,0,7,19,6341.43,132893.87,7.426681585745526,1080.08,24.753771673101898,0,0,0,0,0,1,0.05,0
738.21,6.605582048374498,0,5,1,1,0.5534739311461699,0.2613678608983823,0,0,0,1,7,18,12417.47,24007.96,5.332469578019857,246.69,77.8178705292938,0,0,0,0,0,1,0.05,0
602.02,6.40195036367301,0,5,1,1,0.4499935997637985,0.13221242008771408,0,0,0,1,8,24,7649.79,32108.190000000002,9.276424571415852,94.47,353.49982488723475,0,0,0,0,0,1,0.05,0
71.5,4.283586561860629,0,5,1,1,0.08539341945800794,0.01836398706558897,0,0,0,0,6,19,9615.36,15908.72,8.793810695587005,393.63,80.4250654272114,0,0,0,0,0,1,0.05,0
193.86,5.272281351997195,0,5,1,1,0.1380565005176749,0.05003833019722629,0,0,0,0,4,13,5532.73,18254.7,9.330567037859813,2878.2,11.670502861613276,0,0,0,0,0,1,0.05,0
726.21,6.589215294143857,0,5,1,1,0.7361195069628232,0.2637320734023584,0,0,0,0,3,11,5473.09,10851.92,9.804266975206616,932.15,37.86446506543348,0,0,0,0,0,1,0.05,0
263.86,5.579201384498818,0,5,1,1,0.4108301494114971,0.11144289533592097,0,0,0,0,5,18,3186.27,11560.69,5.221336043014387,365.21,51.46849690548395,0,0,0,0,0,1,0.05,0
